"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBPMS",79.4044238456002,-3.49420742073224,0.932779917855965,-3.74601484642147,0.000179665962755969,0.00570196428048394
"RETREG1",33.9812228316262,-3.54842313685352,0.69682823046926,-5.09224939762262,3.53840236656477e-07,0.0001072430783933
"RFTN1",153.686628629847,-2.55950289126311,0.640884745697815,-3.9937023130052,6.50495247498913e-05,0.00291360987087875
"RGS13",704.672476156181,-3.75939740931917,0.851357844868649,-4.41576645117915,1.00652711659553e-05,0.000859328432642709
"RIPOR3",178.826210869078,-4.57187185099899,0.945818923102819,-4.83377075603507,1.33970854470374e-06,0.000256413006745701
"RN7SKP115",10.6487797864004,-2.04058138978843,0.539977216128213,-3.77901387102954,0.000157450654400491,0.00519644310394361
"RN7SKP203",336.640618185968,-2.76094949902488,0.688872929588005,-4.00792276839231,6.12551436280261e-05,0.00282722027125801
"RN7SL4P",1046.57493919968,-1.57879621139726,0.425922896885859,-3.70676529235842,0.000209923322895627,0.00636242604476163
"RNASE3",175.256594693671,-2.61847489216859,0.710287891166898,-3.68649800275607,0.000227361225448411,0.00676688033515441
"RNF165",87.6558305542001,-4.07231850754021,0.943725527599464,-4.31515137446677,1.59493573755491e-05,0.0011509486661681
"RORA",3852.96656539062,-1.99000093518659,0.494366055464723,-4.02535917098094,5.68884181598442e-05,0.00269405178186658
"RPL18",11414.6928922674,-1.13141597619464,0.279631955183555,-4.04608970906764,5.20802813673798e-05,0.00253293125330977
"RPLP2",5009.43553413478,-1.25735337051433,0.310576001615683,-4.04845630046528,5.15565577496619e-05,0.00252710512851105
"RPS16",12278.6558489234,-1.03084398179137,0.269619606768997,-3.823327220689,0.000131662863057889,0.0046400952804413
"RPS29",3950.42814845624,-0.824110416536842,0.220635130731837,-3.73517315127154,0.000187586073477927,0.0058713472395802
"RSPH9",263.974149676644,-5.32005690260473,1.14568525837821,-4.64355883406899,3.42458412613733e-06,0.000412424253866274
"RSPO1",17.3080538796756,-3.38829154181343,0.847126925887367,-3.99974482957698,6.34108175637888e-05,0.00288180962664964
"RSPO3",52.2895298472375,-4.0481191610953,0.947756090750064,-4.27126683817097,1.94365673194968e-05,0.00131395530373624
"RYR1",15.7435276980143,-2.65273134003133,0.688124084047943,-3.8550188861672,0.000115720695338715,0.00426852098323435
"S1PR3",116.320714393211,-2.5697108420561,0.647512465926765,-3.96858898828789,7.22994584784379e-05,0.00309247346675447
"SALL2",72.0398411692335,-2.06410020902536,0.58142782494452,-3.55005405739279,0.000385152055114455,0.0097142720142252
"SCARF1",52.2601145184344,-2.31260938838347,0.621983030250273,-3.71812296462963,0.000200708573359512,0.00617577902968313
"SCARNA12",847.655243399801,-1.22354296927497,0.335282749029663,-3.64928697589126,0.000262969204523942,0.00748371672029402
"SCARNA6",706.052611750583,-1.43477363119514,0.331591352134236,-4.32693320245066,1.51199789591344e-05,0.00111771063972301
"SCML1",115.327592125297,-2.14003614198627,0.546322777116088,-3.91716441566472,8.95966437113927e-05,0.00355745625740541
